@RELATION portgen20-17
@ATTRIBUTE INST-Cost_Matrix_AVG NUMERIC
@ATTRIBUTE INST-Cost_Matrix_RSD NUMERIC
@ATTRIBUTE INST-Cost_Matrix_SKEW NUMERIC
@ATTRIBUTE NORM-Euclid_Distance_AB NUMERIC
@ATTRIBUTE NORM-Euclid_Distance_AB_to_AVG NUMERIC
@ATTRIBUTE INST-Radius NUMERIC
@ATTRIBUTE NORM-Distance_A_Centroid NUMERIC
@ATTRIBUTE NORM-Distance_B_Centroid NUMERIC
@ATTRIBUTE NORM-Distance_A_Centroid_to_AVG NUMERIC
@ATTRIBUTE NORM-Distance_B_Centroid_to_AVG NUMERIC
@ATTRIBUTE FEAT-Level_PointA NUMERIC
@ATTRIBUTE FEAT-Level_PointB NUMERIC
@ATTRIBUTE INST-Cluster_Distance_AVG NUMERIC
@ATTRIBUTE INST-Cluster_Distance_RSD NUMERIC
@ATTRIBUTE INST-Cluster_Distance_SKEW NUMERIC
@ATTRIBUTE INST-SD_NNDistance NUMERIC
@ATTRIBUTE INST-RSD_NNDistance NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointA NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointA_to_AVG NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointB NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointB_to_AVG NUMERIC
@ATTRIBUTE FEAT-Neighbourhood NUMERIC
@ATTRIBUTE INST-MST_Length NUMERIC
@ATTRIBUTE INST-MST_Length_AVG NUMERIC
@ATTRIBUTE INST-MST_Length_RSD NUMERIC
@ATTRIBUTE INST-MST_Length_SKEW NUMERIC
@ATTRIBUTE FEAT-Shortest_Path_AB_Weight NUMERIC
@ATTRIBUTE FEAT-Shortest_Path_AB_Weight_to_AVG NUMERIC
@ATTRIBUTE INST-MST_Degree_AVG NUMERIC
@ATTRIBUTE INST-MST_Degree_RSD NUMERIC
@ATTRIBUTE INST-MST_Degree_SKEW NUMERIC
@ATTRIBUTE FEAT-MST_Degree_A NUMERIC
@ATTRIBUTE FEAT-MST_Degree_B NUMERIC
@ATTRIBUTE FEAT-A_B_Near_In_MST NUMERIC
@ATTRIBUTE FEAT-AB_Crosses NUMERIC
@ATTRIBUTE FEAT-AB_Crosses_PCT NUMERIC
@ATTRIBUTE FEAT-FromA_Intersection NUMERIC
@ATTRIBUTE FEAT-FromA_Intersection_PCT NUMERIC
@ATTRIBUTE FEAT-FromB_Intersection NUMERIC
@ATTRIBUTE FEAT-FromB_Intersection_PCT NUMERIC
@ATTRIBUTE INST-D1Fraction NUMERIC
@ATTRIBUTE INST-D2Fraction NUMERIC
@ATTRIBUTE INST-D3Fraction NUMERIC
@ATTRIBUTE INST-D4Fraction NUMERIC
@ATTRIBUTE GOOD {0, 1}
@DATA
50.882193153,0.479892049,2.287393815,37.43226758206423,0.735665372550028,69.318028,48.28206655530486,82.10326704607687,0.9488990855823234,1.6135952866496297,3,3,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,10.437498333461782,0.2051306692319018,4,0.324372981,0.341445243,0.514602074,1.232855819,529199,520.0237717827209,1.900000000,0.368421053,7.145833333,2,1,0,41,10.789473684210526,662,174.21052631578948,621,163.42105263157896,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,55.89856611621408,1.0985879863340424,69.318028,48.28206655530486,10.602300625044364,0.9488990855823234,0.20836956837068363,3,1,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,21.495405836588215,0.42245438933720275,2,0.324372981,0.341445243,0.514602074,1.232855819,948984,932.5305585261001,1.900000000,0.368421053,7.145833333,2,1,0,15,3.9473684210526314,662,174.21052631578948,693,182.3684210526316,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,41.408856199934576,0.8138182266519131,69.318028,48.28206655530486,10.898702907325475,0.9488990855823234,0.21419483383024912,3,1,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,21.495405836588215,0.42245438933720275,0,0.324372981,0.341445243,0.514602074,1.232855819,745268,732.3465772780464,1.900000000,0.368421053,7.145833333,2,2,0,7,1.8421052631578947,662,174.21052631578948,710,186.8421052631579,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,30.57795658325699,0.600955947227171,69.318028,48.28206655530486,78.85904806785277,0.9488990855823234,1.5498358695099457,3,3,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,10.135113270367706,0.19918782273971503,3,0.324372981,0.341445243,0.514602074,1.232855819,346411,340.4049418215532,1.900000000,0.368421053,7.145833333,2,3,0,34,8.947368421052632,662,174.21052631578948,670,176.31578947368422,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,61.76605389241952,1.2139031371287856,69.318028,48.28206655530486,104.63096442612463,0.9488990855823234,2.056337550378479,3,1,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,6.110407848250463,0.12008931749220787,11,0.324372981,0.341445243,0.514602074,1.232855819,713797,701.4212200461279,1.900000000,0.368421053,7.145833333,2,2,0,67,17.63157894736842,662,174.21052631578948,714,187.89473684210526,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,44.733380575477604,0.8791559051113765,69.318028,48.28206655530486,77.50100806865667,0.9488990855823234,1.5231459822420652,3,2,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,12.143620834176966,0.23866150575824738,3,0.324372981,0.341445243,0.514602074,1.232855819,467880,459.7679178186268,1.900000000,0.368421053,7.145833333,2,1,0,55,14.473684210526315,662,174.21052631578948,714,187.89473684210526,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,25.35627178133082,0.4983329178655071,69.318028,48.28206655530486,54.87868041654791,0.9488990855823234,1.0785439269791435,3,3,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,16.101900368997686,0.3164545270401404,1,0.324372981,0.341445243,0.514602074,1.232855819,220971,217.13981484205306,1.900000000,0.368421053,7.145833333,2,3,1,18,4.7368421052631575,662,174.21052631578948,642,168.94736842105263,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,47.47850381098767,0.9331064733829844,69.318028,48.28206655530486,65.62955384099055,0.9488990855823234,1.2898334323688847,3,1,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,38.072039960553816,0.7482389732312295,1,0.324372981,0.341445243,0.514602074,1.232855819,460951,452.9590525058003,1.900000000,0.368421053,7.145833333,2,1,0,9,2.3684210526315788,662,174.21052631578948,574,151.05263157894737,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,18.841656092615814,0.3702996063074556,69.318028,48.28206655530486,65.8423379583107,0.9488990855823234,1.294015329888127,3,3,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,8.238015914490363,0.16190371137735937,3,0.324372981,0.341445243,0.514602074,1.232855819,211962,208.28701247471952,1.900000000,0.368421053,7.145833333,2,2,0,18,4.7368421052631575,662,174.21052631578948,686,180.52631578947367,0.437500,0.475000,0.477500,0.477500,?
50.882193153,0.479892049,2.287393815,34.18331112617343,0.6718128486204606,69.318028,48.28206655530486,81.66068997125356,0.9488990855823234,1.6048972127774501,3,2,0.498607696,0.325859398,24.507380766,0.144972,0.221475,14.923064223381324,0.2932865762784335,10.135113270367706,0.19918782273971503,3,0.324372981,0.341445243,0.514602074,1.232855819,437659,430.0708881435034,1.900000000,0.368421053,7.145833333,2,1,0,36,9.473684210526315,662,174.21052631578948,687,180.78947368421052,0.437500,0.475000,0.477500,0.477500,?
