@RELATION netgen21-2-16
@ATTRIBUTE INST-Cost_Matrix_AVG NUMERIC
@ATTRIBUTE INST-Cost_Matrix_RSD NUMERIC
@ATTRIBUTE INST-Cost_Matrix_SKEW NUMERIC
@ATTRIBUTE NORM-Euclid_Distance_AB NUMERIC
@ATTRIBUTE NORM-Euclid_Distance_AB_to_AVG NUMERIC
@ATTRIBUTE INST-Radius NUMERIC
@ATTRIBUTE NORM-Distance_A_Centroid NUMERIC
@ATTRIBUTE NORM-Distance_B_Centroid NUMERIC
@ATTRIBUTE NORM-Distance_A_Centroid_to_AVG NUMERIC
@ATTRIBUTE NORM-Distance_B_Centroid_to_AVG NUMERIC
@ATTRIBUTE FEAT-Level_PointA NUMERIC
@ATTRIBUTE FEAT-Level_PointB NUMERIC
@ATTRIBUTE INST-Cluster_Distance_AVG NUMERIC
@ATTRIBUTE INST-Cluster_Distance_RSD NUMERIC
@ATTRIBUTE INST-Cluster_Distance_SKEW NUMERIC
@ATTRIBUTE INST-SD_NNDistance NUMERIC
@ATTRIBUTE INST-RSD_NNDistance NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointA NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointA_to_AVG NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointB NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointB_to_AVG NUMERIC
@ATTRIBUTE FEAT-Neighbourhood NUMERIC
@ATTRIBUTE INST-MST_Length NUMERIC
@ATTRIBUTE INST-MST_Length_AVG NUMERIC
@ATTRIBUTE INST-MST_Length_RSD NUMERIC
@ATTRIBUTE INST-MST_Length_SKEW NUMERIC
@ATTRIBUTE FEAT-Shortest_Path_AB_Weight NUMERIC
@ATTRIBUTE FEAT-Shortest_Path_AB_Weight_to_AVG NUMERIC
@ATTRIBUTE INST-MST_Degree_AVG NUMERIC
@ATTRIBUTE INST-MST_Degree_RSD NUMERIC
@ATTRIBUTE INST-MST_Degree_SKEW NUMERIC
@ATTRIBUTE FEAT-MST_Degree_A NUMERIC
@ATTRIBUTE FEAT-MST_Degree_B NUMERIC
@ATTRIBUTE FEAT-A_B_Near_In_MST NUMERIC
@ATTRIBUTE FEAT-AB_Crosses NUMERIC
@ATTRIBUTE FEAT-AB_Crosses_PCT NUMERIC
@ATTRIBUTE FEAT-FromA_Intersection NUMERIC
@ATTRIBUTE FEAT-FromA_Intersection_PCT NUMERIC
@ATTRIBUTE FEAT-FromB_Intersection NUMERIC
@ATTRIBUTE FEAT-FromB_Intersection_PCT NUMERIC
@ATTRIBUTE INST-D1Fraction NUMERIC
@ATTRIBUTE INST-D2Fraction NUMERIC
@ATTRIBUTE INST-D3Fraction NUMERIC
@ATTRIBUTE INST-D4Fraction NUMERIC
@ATTRIBUTE GOOD {0, 1}
@DATA
50.819658140,0.546899764,2.718086568,26.649680249024964,0.5243970783040172,63.423920,61.61283902753055,45.27992958504578,1.2123820049673901,0.8909924081013462,1,3,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,5.600281612617743,0.11019912013555593,1,0.257726948,0.270613295,0.591913568,1.010619488,19,0.017803384317726635,1.904761905,0.393700394,6.360762061,1,2,0,3,0.7142857142857143,690,164.28571428571428,731,174.04761904761904,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,36.70090057721044,0.7221792101809372,63.423920,61.61283902753055,33.22500226754138,1.2123820049673901,0.6537824826765231,1,2,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,9.866828986743146,0.19415378512703915,6,0.257726948,0.270613295,0.591913568,1.010619488,23,0.021551465226721717,1.904761905,0.393700394,6.360762061,1,2,0,7,1.6666666666666667,690,164.28571428571428,742,176.66666666666666,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,28.315805253818027,0.5571821277469543,63.423920,61.61283902753055,56.07939321350521,1.2123820049673901,1.1034980412307278,1,3,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,5.05442270980482,0.0994580226392058,1,0.257726948,0.270613295,0.591913568,1.010619488,15,0.014055303408731554,1.904761905,0.393700394,6.360762061,1,4,0,8,1.9047619047619047,690,164.28571428571428,717,170.71428571428572,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,36.55189959029225,0.7192472544698675,63.423920,61.61283902753055,91.55458892268176,1.2123820049673901,1.8015585360779791,1,1,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,15.964648596728779,0.3141431717771248,2,0.257726948,0.270613295,0.591913568,1.010619488,12,0.011244242726985243,1.904761905,0.393700394,6.360762061,1,1,0,0,0.0,690,164.28571428571428,681,162.14285714285714,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,21.108018936161866,0.41535145470700846,63.423920,61.61283902753055,76.40116098974337,1.2123820049673901,1.5033780978862636,1,2,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,15.964648596728779,0.3141431717771248,2,0.257726948,0.270613295,0.591913568,1.010619488,7,0.006559141590741392,1.904761905,0.393700394,6.360762061,1,3,1,0,0.0,690,164.28571428571428,701,166.9047619047619,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,32.84423670286173,0.6462899969216859,63.423920,61.61283902753055,58.862182301806186,1.2123820049673901,1.1582561641727365,1,3,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,5.05442270980482,0.0994580226392058,5,0.257726948,0.270613295,0.591913568,1.010619488,17,0.015929343863229094,1.904761905,0.393700394,6.360762061,1,2,0,16,3.8095238095238093,690,164.28571428571428,726,172.85714285714286,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,33.78876446030551,0.6648758708140634,63.423920,61.61283902753055,53.440361433648036,1.2123820049673901,1.0515686919110794,1,4,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,5.661192949751059,0.11139769838977234,4,0.257726948,0.270613295,0.591913568,1.010619488,17,0.015929343863229094,1.904761905,0.393700394,6.360762061,1,1,0,20,4.761904761904762,690,164.28571428571428,682,162.38095238095238,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,33.074276296385385,0.6508165837178806,63.423920,61.61283902753055,29.960514600760586,1.2123820049673901,0.5895457721935905,1,1,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,9.866828986743146,0.19415378512703915,3,0.257726948,0.270613295,0.591913568,1.010619488,27,0.025299546135716798,1.904761905,0.393700394,6.360762061,1,1,0,0,0.0,690,164.28571428571428,706,168.0952380952381,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,29.0502329688601,0.5716337738603312,63.423920,61.61283902753055,49.36931388660304,1.2123820049673901,0.9714609600599536,1,4,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,5.600281612617743,0.11019912013555593,1,0.257726948,0.270613295,0.591913568,1.010619488,17,0.015929343863229094,1.904761905,0.393700394,6.360762061,1,2,0,9,2.142857142857143,690,164.28571428571428,701,166.9047619047619,0.444444,0.478458,0.478458,0.478458,?
50.819658140,0.546899764,2.718086568,98.8711440640223,1.9455294994635377,63.423920,61.61283902753055,79.22879023453032,1.2123820049673901,1.5590185596342998,1,2,0.542450050,0.380571960,-1.655451663,0.138761,0.207682,21.108018936161866,0.41535145470700846,14.320977701717148,0.28179996139023905,15,0.257726948,0.270613295,0.591913568,1.010619488,40,0.03748080908995081,1.904761905,0.393700394,6.360762061,1,3,0,85,20.238095238095237,690,164.28571428571428,790,188.0952380952381,0.444444,0.478458,0.478458,0.478458,?
