@RELATION netgen21-2-11
@ATTRIBUTE INST-Cost_Matrix_AVG NUMERIC
@ATTRIBUTE INST-Cost_Matrix_RSD NUMERIC
@ATTRIBUTE INST-Cost_Matrix_SKEW NUMERIC
@ATTRIBUTE NORM-Euclid_Distance_AB NUMERIC
@ATTRIBUTE NORM-Euclid_Distance_AB_to_AVG NUMERIC
@ATTRIBUTE INST-Radius NUMERIC
@ATTRIBUTE NORM-Distance_A_Centroid NUMERIC
@ATTRIBUTE NORM-Distance_B_Centroid NUMERIC
@ATTRIBUTE NORM-Distance_A_Centroid_to_AVG NUMERIC
@ATTRIBUTE NORM-Distance_B_Centroid_to_AVG NUMERIC
@ATTRIBUTE FEAT-Level_PointA NUMERIC
@ATTRIBUTE FEAT-Level_PointB NUMERIC
@ATTRIBUTE INST-Cluster_Distance_AVG NUMERIC
@ATTRIBUTE INST-Cluster_Distance_RSD NUMERIC
@ATTRIBUTE INST-Cluster_Distance_SKEW NUMERIC
@ATTRIBUTE INST-SD_NNDistance NUMERIC
@ATTRIBUTE INST-RSD_NNDistance NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointA NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointA_to_AVG NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointB NUMERIC
@ATTRIBUTE NORM-Dist_NN_PointB_to_AVG NUMERIC
@ATTRIBUTE FEAT-Neighbourhood NUMERIC
@ATTRIBUTE INST-MST_Length NUMERIC
@ATTRIBUTE INST-MST_Length_AVG NUMERIC
@ATTRIBUTE INST-MST_Length_RSD NUMERIC
@ATTRIBUTE INST-MST_Length_SKEW NUMERIC
@ATTRIBUTE FEAT-Shortest_Path_AB_Weight NUMERIC
@ATTRIBUTE FEAT-Shortest_Path_AB_Weight_to_AVG NUMERIC
@ATTRIBUTE INST-MST_Degree_AVG NUMERIC
@ATTRIBUTE INST-MST_Degree_RSD NUMERIC
@ATTRIBUTE INST-MST_Degree_SKEW NUMERIC
@ATTRIBUTE FEAT-MST_Degree_A NUMERIC
@ATTRIBUTE FEAT-MST_Degree_B NUMERIC
@ATTRIBUTE FEAT-A_B_Near_In_MST NUMERIC
@ATTRIBUTE FEAT-AB_Crosses NUMERIC
@ATTRIBUTE FEAT-AB_Crosses_PCT NUMERIC
@ATTRIBUTE FEAT-FromA_Intersection NUMERIC
@ATTRIBUTE FEAT-FromA_Intersection_PCT NUMERIC
@ATTRIBUTE FEAT-FromB_Intersection NUMERIC
@ATTRIBUTE FEAT-FromB_Intersection_PCT NUMERIC
@ATTRIBUTE INST-D1Fraction NUMERIC
@ATTRIBUTE INST-D2Fraction NUMERIC
@ATTRIBUTE INST-D3Fraction NUMERIC
@ATTRIBUTE INST-D4Fraction NUMERIC
@ATTRIBUTE GOOD {0, 1}
@DATA
62.733620533,0.506978647,-6.594088062,76.81562682668073,1.2244730365318723,57.545854,83.85582103273725,125.00823673156489,1.3366966599453043,1.9926832800253629,1,1,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,21.363553280580128,0.3405439236420633,6,0.234054110,0.245756815,0.742231312,0.613305750,21,0.015940415864790815,1.904761905,0.358817502,8.167558617,2,1,0,34,8.095238095238095,902,214.76190476190476,813,193.57142857142858,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,25.161204988764474,0.40108007118015504,57.545854,83.85582103273725,92.32825843703932,1.3366966599453043,1.471750835558288,1,2,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,8.231285802042368,0.13121011878650354,4,0.234054110,0.245756815,0.742231312,0.613305750,8,0.006072539377063167,1.904761905,0.358817502,8.167558617,2,2,0,30,7.142857142857143,902,214.76190476190476,891,212.14285714285714,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,56.8272776660155,0.9058504384602262,57.545854,83.85582103273725,105.73361843647277,1.3366966599453043,1.6854378487664892,1,2,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,21.363553280580128,0.3405439236420633,5,0.234054110,0.245756815,0.742231312,0.613305750,16,0.012145078754126334,1.904761905,0.358817502,8.167558617,2,2,0,47,11.19047619047619,902,214.76190476190476,819,195.0,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,47.20816352299439,0.7525177587695788,57.545854,83.85582103273725,76.2873183958096,1.3366966599453043,1.2160515804389116,1,3,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,23.94040498554436,0.3816200114410885,4,0.234054110,0.245756815,0.742231312,0.613305750,18,0.013663213598392126,1.904761905,0.358817502,8.167558617,2,3,0,55,13.095238095238095,902,214.76190476190476,829,197.38095238095238,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,31.655811203251485,0.5046067951171328,57.545854,83.85582103273725,90.39033013896263,1.3366966599453043,1.4408594525707992,1,3,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,8.231285802042368,0.13121011878650354,3,0.234054110,0.245756815,0.742231312,0.613305750,11,0.008349741643461856,1.904761905,0.358817502,8.167558617,2,2,0,39,9.285714285714286,902,214.76190476190476,869,206.9047619047619,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,13.288811379777526,0.21182917974241838,57.545854,83.85582103273725,92.94703074361368,1.3366966599453043,1.481614323450699,1,1,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,1.5842524567068754,0.0252536429947241,0,0.234054110,0.245756815,0.742231312,0.613305750,4,0.0030362696885315836,1.904761905,0.358817502,8.167558617,2,3,1,0,0.0,902,214.76190476190476,931,221.66666666666666,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,19.451905722285872,0.3100714665759409,57.545854,83.85582103273725,64.41732903928951,1.3366966599453043,1.0268390137853407,1,2,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,19.451905722285872,0.3100714665759409,0,0.234054110,0.245756815,0.742231312,0.613305750,9,0.006831606799196063,1.904761905,0.358817502,8.167558617,2,2,1,0,0.0,902,214.76190476190476,937,223.0952380952381,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,14.817334541665096,0.23619447460187123,57.545854,83.85582103273725,93.75196974821957,1.3366966599453043,1.4944453859299076,1,1,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,1.5842524567068754,0.0252536429947241,2,0.234054110,0.245756815,0.742231312,0.613305750,4,0.0030362696885315836,1.904761905,0.358817502,8.167558617,2,1,0,17,4.0476190476190474,902,214.76190476190476,933,222.14285714285714,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,83.368911668583,1.3289351221922245,57.545854,83.85582103273725,106.81165649115538,1.3366966599453043,1.7026222236761999,1,1,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,32.14500920592338,0.5124048147199478,7,0.234054110,0.245756815,0.742231312,0.613305750,25,0.0189766855533224,1.904761905,0.358817502,8.167558617,2,1,0,78,18.571428571428573,902,214.76190476190476,921,219.28571428571428,0.439909,0.476190,0.478458,0.478458,?
62.733620533,0.506978647,-6.594088062,90.47953907724025,1.4422814801458008,57.545854,83.85582103273725,56.915555587156604,1.3366966599453043,0.9072576252348946,1,1,0.570071260,0.506420153,-3.439762214,0.100357,0.134824,13.288811379777526,0.21182917974241838,2.5252615943204253,0.040253719980852254,9,0.234054110,0.245756815,0.742231312,0.613305750,65,0.04933938243863824,1.904761905,0.358817502,8.167558617,2,1,0,88,20.952380952380953,902,214.76190476190476,811,193.0952380952381,0.439909,0.476190,0.478458,0.478458,?
